,ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
5506,ID_GKPQ1VQ,2010-01-27,2011-01-26,Male,51.0,2010-01-27,1,Saloon,,Kia,Ogbmosho South,Ogbmosho-South,Car Classic,0
5507,ID_GKROMRM,2010-02-13,2011-02-12,Male,35.0,2010-02-13,1,Saloon,Black,TOYOTA,Ojo,Benue,Car Classic,0
5508,ID_GKVJGNY,2010-07-29,2011-07-28,Male,,2010-07-29,2,,,nan,Lekki,Lagos,Car Classic,0
5509,ID_GKXHWH7,2010-09-20,2011-09-01,Male,32.0,2010-09-20,1,,,nan,,,Car Classic,0
5510,ID_GKY3ID6,2010-06-11,2011-06-10,Male,34.0,2010-06-11,1,Saloon,Red,TOYOTA,,,Car Classic,1
5511,ID_GKZ20LV,2010-01-24,2011-01-23,Male,52.0,2010-01-24,4,,Black,Lexus,Victoria Island,Lagos,Customized Motor,0
5512,ID_GL8N7PF,2010-11-13,2011-11-12,Female,36.0,2010-11-13,1,Saloon,Grey,TOYOTA,,,CarFlex,1
5513,ID_GLJO8HR,2010-09-06,2011-09-05,Male,33.0,2010-09-06,1,,,nan,,,CarSafe,0
5514,ID_GLLBVDU,2010-05-15,2011-05-14,Female,34.0,2010-05-15,1,JEEP,Black,Lexus,,,Car Plus,0
5515,ID_GLO3B48,2010-03-28,2011-03-27,Male,50.0,2010-03-28,1,Saloon,,TOYOTA,,,CarSafe,0
5516,ID_GLO5HQF,2010-04-05,2011-04-04,Female,32.0,2010-04-05,3,Saloon,Grey,TOYOTA,,,Car Classic,1
5517,ID_GLQX7Y8,2010-01-29,2011-01-28,Male,41.0,2010-01-29,1,Saloon,,Lexus,,,CarSafe,0
5518,ID_GLRSW0M,2010-02-05,2011-02-04,Male,37.0,2010-02-05,1,Saloon,Black,Honda,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
5519,ID_GLVOR05,2010-02-19,2011-02-18,Male,50.0,2010-02-19,1,Saloon,,TOYOTA,,,CarSafe,0
5520,ID_GLZ7H0X,2010-06-25,2011-06-24,Male,42.0,2010-06-25,2,Saloon,,TOYOTA,Surulere,Lagos,CarSafe,0
5521,ID_GM36615,2010-10-01,2011-08-19,Female,39.0,2010-10-01,1,,,nan,,,Car Classic,0
5522,ID_GM3MK1Y,2010-02-16,2011-02-15,Female,,2010-02-16,1,Saloon,,TOYOTA,,,CarSafe,0
5523,ID_GM3TIV9,2010-02-20,2011-02-19,Male,52.0,2010-02-20,1,Saloon,,TOYOTA,,,CarSafe,0
5524,ID_GMKZ0WL,2010-03-22,2011-03-21,Female,30.0,2010-03-22,1,Saloon,,TOYOTA,,,CarSafe,0
5525,ID_GMM0Y4S,2010-10-04,2011-10-02,Male,40.0,2010-10-04,2,,,nan,Ikeja,Lagos,CarSafe,0
5526,ID_GMSGXK6,2010-01-08,2011-01-07,Male,54.0,2010-01-08,1,Saloon,Black,TOYOTA,Lekki,Lagos,Car Classic,1
5527,ID_GMU6LQG,2010-11-22,2011-11-21,Female,37.0,2010-11-22,1,,,nan,,,Car Classic,0
5528,ID_GMXVRBQ,2010-05-02,2011-05-01,Female,33.0,2010-05-02,1,Saloon,,TOYOTA,,,CarSafe,0
5529,ID_GN0GGDF,2010-03-29,2011-03-28,Male,37.0,2010-03-29,1,Saloon,,Nissan,,,CarSafe,0
5530,ID_GN216DA,2010-10-07,2011-10-06,Female,50.0,2010-10-07,1,,,nan,,,CarSafe,0
5531,ID_GN6BJ1X,2010-07-16,2011-07-15,Female,,2010-07-16,1,Saloon,,TOYOTA,,,CarSafe,0
5532,ID_GN85E2W,2010-01-29,2011-01-28,Female,44.0,2010-01-29,1,JEEP,Silver,Hyundai,Victoria Island,Lagos,Car Classic,0
5533,ID_GNABNFB,2010-10-09,2011-10-08,Female,61.0,2010-10-09,2,,,nan,,,Car Classic,0
5534,ID_GNEYZU5,2010-12-09,2011-12-08,Male,48.0,2010-12-09,1,,,nan,Lagos,Lagos,CVTP,1
5535,ID_GNHE9DQ,2010-07-09,2011-06-30,Female,46.0,2010-07-09,4,JEEP,,Honda,Victoria Island,Lagos,Car Classic,0
5536,ID_GNI82VS,2010-09-04,2011-09-03,Female,50.0,2010-09-04,1,JEEP,Gold,Infiniti,Lekki,Lagos,Car Classic,0
5537,ID_GNNLBZR,2010-01-29,2011-01-28,Female,50.0,2010-01-29,1,Saloon,,TOYOTA,,,CarSafe,0
5538,ID_GNRNO2U,2010-12-20,2011-12-19,Male,50.0,2010-12-20,1,,,nan,,,CarSafe,0
5539,ID_GNT6Z1X,2010-08-30,2011-08-29,Female,44.0,2010-08-30,1,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
5540,ID_GNUQKPT,2010-07-30,2011-07-28,Male,52.0,2010-07-30,1,JEEP,,TOYOTA,,,CarSafe,0
5541,ID_GNYO7TM,2010-03-01,2011-03-01,Male,35.0,2010-03-01,1,Saloon,,TOYOTA,,,CarSafe,0
5542,ID_GO2JKU0,2010-04-09,2011-04-07,Male,57.0,2010-04-09,1,JEEP,,TOYOTA,,,CarSafe,0
5543,ID_GO3NGSF,2010-10-08,2011-02-05,Female,39.0,2010-10-08,2,Saloon,Black,TOYOTA,,,Car Classic,0
5544,ID_GO8DTE7,2010-01-16,2011-01-15,,20.0,2010-01-16,1,,,TOYOTA,Lekki,Lagos,CVTP,1
5545,ID_GOAGVF4,2010-02-28,2011-02-27,Male,47.0,2010-02-28,2,Saloon,,TOYOTA,Obia/Akpor,Obia-Akpor,CarSafe,0
5546,ID_GOCDOIN,2010-10-09,2011-10-08,Male,50.0,2010-10-09,1,,,nan,,,CarSafe,0
5547,ID_GON29F0,2010-03-29,2011-03-28,Male,53.0,2010-03-29,1,,White,ACURA,Lagos Mainland,Lagos,Car Classic,0
5548,ID_GP0YQ37,2010-07-11,2011-07-09,Male,42.0,2010-07-11,2,Saloon,,TOYOTA,,,Car Plus,0
5549,ID_GP9EEVD,2010-07-12,2011-07-10,Male,45.0,2010-07-12,2,,Black,Lexus,Ebute-Metta,Lagos,Car Classic,0
5550,ID_GPGEGXA,2010-08-03,2011-08-01,Male,36.0,2010-08-03,1,Saloon,,Hyundai,,,CarSafe,0
5551,ID_GPHEAFT,2010-07-16,2011-07-15,Male,38.0,2010-07-16,1,Saloon,,Honda,,,CarSafe,0
5552,ID_GPVTTWS,2010-10-04,2011-10-03,Female,50.0,2010-10-04,1,JEEP,Silver,TOYOTA,,,Car Classic,0
5553,ID_GQ0ILF1,2010-09-25,2011-09-24,Male,30.0,2010-09-25,1,,,nan,,,CarSafe,0
5554,ID_GQ0R6JL,2010-08-01,2011-07-31,Male,50.0,2010-08-01,1,Saloon,,TOYOTA,,,CarSafe,0
5555,ID_GQ2HJN7,2010-09-25,2011-09-24,Female,40.0,2010-09-25,1,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
5556,ID_GQ3Z45I,2010-01-26,2011-01-25,Female,48.0,2010-01-26,1,Saloon,Black,Honda,Victoria Island,Lagos,Car Classic,0
5557,ID_GQ6OCS7,2010-05-09,2011-05-08,,22.0,2010-05-09,3,Saloon,,ABG,Surulere,Lagos,CarSafe,0
5558,ID_GQ6PTQL,2010-06-27,2011-06-26,Male,40.0,2010-06-27,1,Saloon,Silver,TOYOTA,,,Car Classic,0
5559,ID_GQ9RES6,2010-01-07,2011-01-06,Female,44.0,2010-01-07,1,Saloon,Black,Kia,,,Car Classic,0
5560,ID_GQFFP8F,2010-07-31,2011-07-30,Male,40.0,2010-07-31,1,Saloon,,Honda,,,CarSafe,0
5561,ID_GQHC54G,2010-08-15,2011-08-14,,31.0,2010-08-15,1,,,nan,Victoria Island,Lagos,Motor Cycle,0
5562,ID_GQIVBYF,2010-11-27,2011-11-25,Male,49.0,2010-11-27,1,,,nan,Abuja Municipal,Abuja-Municipal,Car Classic,0
5563,ID_GQLQJJV,2010-01-03,2011-01-02,Male,38.0,2010-01-03,2,Saloon,Silver,Nissan,OJOTA,Benue,Car Classic,0
5564,ID_GQNWOPC,2010-11-10,2011-11-09,Female,36.0,2010-11-10,1,Saloon,,TOYOTA,ENUGU EAST,ENUGU-EAST,Car Classic,1
5565,ID_GQQ5IEA,2010-11-07,2011-11-06,Male,20.0,2010-11-07,1,,,nan,,,CarSafe,0
5566,ID_GR0APHW,2010-10-07,2011-02-04,Male,39.0,2010-10-07,1,,,nan,RIVERS,Rivers,Car Classic,0
5567,ID_GR5NNWB,2010-02-08,2011-02-07,Female,50.0,2010-02-08,2,JEEP,,Lexus,Surulere,Lagos,Customized Motor,0
5568,ID_GRDEXKC,2010-07-27,2011-06-14,Male,20.0,2010-07-27,1,,,Iveco,Abeokuta,Ogun,CVTP,1
5569,ID_GRDIO99,2010-05-02,2011-05-01,Male,56.0,2010-05-02,3,Saloon,Grey,TOYOTA,Victoria Island,Lagos,Car Classic,1
5570,ID_GRQJR2H,2010-07-24,2011-07-23,Female,41.0,2010-07-24,1,Saloon,,Kia,,,CarSafe,0
5571,ID_GRR0IZ8,2010-08-20,2011-08-19,,20.0,2010-08-20,2,,,Kia,Kosofe,Benue,Car Classic,0
5572,ID_GS6NSH9,2010-09-30,2011-09-29,Male,39.0,2010-09-30,1,,,nan,,,Car Classic,0
5573,ID_GSAWGTC,2010-04-04,2011-04-03,Male,57.0,2010-04-04,1,,,Mercedes,Victoria Island,Lagos,Car Classic,0
5574,ID_GSM2NN0,2010-05-07,2011-05-06,Male,53.0,2010-05-07,1,Saloon,Black,TOYOTA,Lekki,Lagos,Car Classic,0
5575,ID_GSMWMBB,2010-09-26,2011-09-25,Female,40.0,2010-09-26,1,,,nan,,,CarSafe,0
5576,ID_GSSM46G,2010-07-24,2011-07-23,Female,40.0,2010-07-24,1,Saloon,,Mercedes,,,CarSafe,0
5577,ID_GSVH4CD,2010-05-07,2011-05-06,Male,31.0,2010-05-07,1,Saloon,,Skoda,,,CarSafe,0
5578,ID_GSY12UF,2010-05-25,2011-05-24,Female,62.0,2010-05-25,3,JEEP,Grey,TOYOTA,Agege,Lagos,Car Classic,0
5579,ID_GT4PBRT,2010-12-19,2011-12-18,Male,47.0,2010-12-19,2,JEEP,,Honda,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,0
5580,ID_GT730W0,2010-11-01,2011-07-17,Male,26.0,2010-11-01,1,Saloon,,Honda,,,Car Classic,0
5581,ID_GT9CNC4,2010-02-18,2011-02-17,Male,60.0,2010-02-18,1,JEEP,Grey,ACURA,Surulere,Lagos,Car Plus,0
5582,ID_GTH9YVC,2010-07-05,2011-07-04,Male,66.0,2010-07-05,3,Saloon,,Nissan,Uvwie,Benue,CarSafe,0
5583,ID_GTPVV56,2010-11-06,2011-03-04,Male,,2010-11-06,2,JEEP,Black,Mercedes,Lekki,Lagos,Customized Motor,0
5584,ID_GTSTPL1,2010-08-30,2011-08-29,Female,63.0,2010-08-30,2,,,nan,Eti-Osa,Eti-Osa,Car Classic,0
5585,ID_GTSU2UG,2010-01-11,2011-01-10,Joint Gender,60.0,2010-01-11,1,Saloon,Grey,TOYOTA,Lekki,Lagos,Car Classic,0
5586,ID_GTTN9I2,2010-11-12,2011-11-11,,,2010-11-12,1,JEEP,Red,Kia,Mushin,Lagos,Car Classic,0
5587,ID_GTUV0P8,2010-01-12,2011-01-11,Female,60.0,2010-01-12,2,Saloon,Black,Hyundai,Lagos Mainland,Lagos,Car Classic,0
5588,ID_GTXHSYR,2010-06-27,2011-06-26,Male,40.0,2010-06-27,1,Saloon,,TOYOTA,,,CarSafe,0
5589,ID_GTZC3IN,2010-03-30,2011-03-29,Male,34.0,2010-03-30,3,,,Yamaha,Oshodi-Isolo,Oshodi-Isolo,Motor Cycle,0
5590,ID_GUBZ6HN,2010-04-26,2011-04-25,,20.0,2010-04-26,1,Bus,,TOYOTA,Lagos,Lagos,CVTP,0
5591,ID_GUPDD36,2010-08-02,2011-02-02,Male,34.0,2010-08-02,1,Saloon,,TOYOTA,OGUN,Ogun,CarFlex,0
5592,ID_GUTW9OD,2010-10-02,2011-10-01,Male,40.0,2010-10-02,2,Saloon,Black,TOYOTA,Ibadan North West,Ibadan-West,Car Classic,0
5593,ID_GUW4TMW,2010-05-08,2011-05-07,Male,,2010-05-08,1,Saloon,,Jeep,,,CarSafe,0
5594,ID_GUWNWEQ,2010-02-06,2011-02-05,,,2010-02-06,2,Bus,White,TOYOTA,Kaduna,Kaduna,CVTP,0
5595,ID_GV321L8,2010-11-05,2011-11-03,Male,38.0,2010-11-05,1,,,nan,,,CarSafe,0
5596,ID_GV8MP9B,2010-10-31,2011-10-30,Male,53.0,2010-10-31,1,,,nan,,,Car Classic,0
5597,ID_GVMC6J7,2010-03-06,2011-03-05,Female,39.0,2010-03-06,1,Saloon,,TOYOTA,,,CarSafe,0
5598,ID_GVUMQNU,2010-01-25,2011-01-24,Male,53.0,2010-01-25,1,Saloon,Silver,TOYOTA,Surulere,Lagos,Car Classic,0
5599,ID_GVXODYF,2010-02-08,2011-02-07,Female,46.0,2010-02-08,1,Saloon,Silver,Honda,Mushin,Lagos,Car Classic,0
5600,ID_GW12UCA,2010-01-17,2011-01-16,Male,42.0,2010-01-17,3,Saloon,Blue,Nissan,Abeokuta,Ogun,Car Classic,1
5601,ID_GW2H7GH,2010-12-10,2011-12-09,Male,54.0,2010-12-10,1,,,nan,,,Car Classic,0
5602,ID_GW2JHDV,2010-02-14,2011-02-13,Male,48.0,2010-02-14,2,Saloon,,TOYOTA,,,CarSafe,0
5603,ID_GW5RGFV,2010-05-16,2011-05-15,Male,33.0,2010-05-16,1,JEEP,Red,TOYOTA,,,Car Classic,0
5604,ID_GWB7YLL,2010-02-07,2011-02-06,Male,72.0,2010-02-07,1,JEEP,,TOYOTA,,,CarFlex,0
5605,ID_GWBWLM8,2010-07-02,2010-12-31,Male,54.0,2010-07-02,1,JEEP,,TOYOTA,Ibadan North West,Ibadan-West,Customized Motor,0
5606,ID_GWDCJFS,2010-12-12,2011-08-10,,57.0,2010-12-12,1,,Black,TOYOTA,Ibadan South East,Ibadan-East,Customized Motor,0
5607,ID_GWN3A55,2010-03-31,2011-03-30,Male,57.0,2010-03-31,2,Saloon,Silver,Honda,Biase,Benue,Car Classic,0
5608,ID_GWPAP3Y,2010-01-10,2011-01-09,Male,31.0,2010-01-10,1,Saloon,,Honda,,,CarSafe,0
5609,ID_GWPU7RK,2010-07-01,2011-06-30,Female,34.0,2010-07-01,1,Saloon,,TOYOTA,,,CarSafe,0
5610,ID_GWTUIEJ,2010-09-23,2011-09-22,Female,48.0,2010-09-23,1,,,nan,,,Car Classic,0
5611,ID_GWY712I,2010-02-28,2011-03-14,Male,50.0,2010-02-28,3,,,Range Rover,Lagos,Lagos,Car Classic,0
5612,ID_GX01BW2,2010-02-01,2011-01-31,Male,36.0,2010-02-01,1,Saloon,Blue,TOYOTA,,,Car Classic,1
5613,ID_GX3QJLZ,2010-11-08,2011-11-07,Male,68.0,2010-11-08,1,Saloon,,TOYOTA,,,CarSafe,0
5614,ID_GX4886I,2010-01-29,2011-01-28,Male,55.0,2010-01-29,1,JEEP,Gold,Lexus,Eti-Osa,Eti-Osa,Car Classic,0
5615,ID_GX4BFSG,2010-01-01,2010-12-31,,20.0,2010-01-01,3,,,nan,Lagos,Lagos,Muuve,1
5616,ID_GX9XNL9,2010-03-15,2011-03-06,Male,27.0,2010-03-15,2,Saloon,Black,Lexus,GBAGADA,Benue,Car Classic,1
5617,ID_GXCN2V0,2010-11-15,2011-11-14,Male,38.0,2010-11-15,1,,,nan,Eti-Osa,Eti-Osa,Car Classic,0
5618,ID_GXCR905,2010-12-05,2011-12-04,Male,26.0,2010-12-05,1,,Black,Mercedes,Victoria Island,Lagos,Car Classic,0
5619,ID_GXEWZ89,2010-07-08,2011-07-07,Male,41.0,2010-07-08,1,Saloon,Black,Lexus,,,Car Classic,0
5620,ID_GXHFI2X,2010-09-13,2011-09-12,Female,64.0,2010-09-13,1,JEEP,Grey,TOYOTA,Uyo,Akwa-Ibom,Car Classic,0
5621,ID_GXIJBAO,2010-11-08,2011-11-07,Female,34.0,2010-11-08,1,Saloon,Red,TOYOTA,,,Car Classic,0
5622,ID_GXVG0Y2,2010-05-08,2011-05-07,Female,50.0,2010-05-08,1,Saloon,Black,Opel,,,Car Classic,0
5623,ID_GXX06FR,2010-06-13,2011-06-12,Male,74.0,2010-06-13,1,JEEP,Silver,Kia,Victoria Island,Lagos,Customized Motor,0
5624,ID_GXX445A,2010-03-22,2011-03-21,Male,20.0,2010-03-22,1,Saloon,,TOYOTA,,,CarSafe,0
5625,ID_GY1W88W,2010-02-10,2011-02-09,Joint Gender,64.0,2010-02-10,2,JEEP,Black,Honda,Ikeja,Lagos,Car Classic,0
5626,ID_GY22XJH,2010-10-31,2011-10-30,Female,31.0,2010-10-31,1,,Black,TOYOTA,Victoria Island,Lagos,Customized Motor,0
5627,ID_GY3XU2V,2010-11-16,2011-11-15,Female,33.0,2010-11-16,2,Saloon,,TOYOTA,,,CarSafe,0
5628,ID_GY83BKJ,2010-05-28,2011-05-27,Male,35.0,2010-05-28,1,Saloon,Black,Honda,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,1
5629,ID_GY8V43W,2010-10-11,2011-10-08,Male,52.0,2010-10-11,1,,,nan,Victoria Island,Lagos,Car Classic,0
5630,ID_GYAQ2OO,2010-09-19,2011-09-18,,36.0,2010-09-19,1,,,nan,,,CarSafe,0
5631,ID_GYFUNYK,2010-12-06,2011-12-05,Male,31.0,2010-12-06,1,,,nan,,,Car Classic,0
5632,ID_GYOPUQL,2010-11-04,2011-11-03,,50.0,2010-11-04,1,Saloon,,TOYOTA,Abuja Municipal,Abuja-Municipal,CarSafe,0
5633,ID_GYPGX0N,2010-05-22,2011-05-21,Male,,2010-05-22,1,Saloon,,TOYOTA,,,CarSafe,0
5634,ID_GYQKCBL,2010-10-07,2011-04-07,Male,39.0,2010-10-07,1,Saloon,,Honda,,,CarFlex,0
5635,ID_GYRWM74,2010-04-11,2011-04-10,Male,,2010-04-11,1,Saloon,,Hyundai,,,CarSafe,0
5636,ID_GYYQHU0,2010-06-17,2011-06-16,Female,,2010-06-17,1,Bus,Black,TOYOTA,,,Car Classic,0
5637,ID_GYZYJCN,2010-03-27,2011-03-26,Male,65.0,2010-03-27,1,Saloon,,Mercedes,,,CarSafe,0
5638,ID_GZ2WG6F,2010-05-07,2011-05-06,Female,31.0,2010-05-07,1,JEEP,Black,Hyundai,IBADAN NORTH EAST,Oyo,Car Classic,0
5639,ID_GZ412S0,2010-09-16,2010-12-31,,,2010-09-16,4,,,Lexus,Victoria Island,Lagos,Muuve,1
5640,ID_GZ75I5O,2010-12-23,2011-12-22,Male,28.0,2010-12-23,1,,,nan,,,CarSafe,0
5641,ID_GZC3CQX,2010-11-20,2011-02-20,Male,36.0,2010-11-20,1,Saloon,,Honda,,,CarFlex,0
5642,ID_GZHRF62,2010-07-15,2011-07-14,Female,30.0,2010-07-15,1,Saloon,,TOYOTA,,,CarSafe,0
5643,ID_GZPEXJB,2010-12-13,2011-12-12,Female,38.0,2010-12-13,1,Saloon,Ash,TOYOTA,,,Car Classic,0
5644,ID_GZSEM4L,2010-02-21,2011-02-20,Male,42.0,2010-02-21,1,Saloon,,TOYOTA,,,CarSafe,0
5645,ID_GZSIL74,2010-09-13,2011-09-12,Male,39.0,2010-09-13,1,Saloon,,Honda,Port Harcourt,Rivers,Car Plus,1
5646,ID_GZZYMFI,2010-07-19,2011-07-17,Male,41.0,2010-07-19,1,Saloon,,TOYOTA,,,CarSafe,0
5647,ID_GZZYRSN,2010-02-22,2011-02-21,Male,54.0,2010-02-22,1,Saloon,,Honda,,,CarSafe,0
5648,ID_H01MCPN,2010-01-29,2011-01-28,Male,,2010-01-29,1,Saloon,,TOYOTA,,,CarSafe,0
5649,ID_H03II5F,2010-05-07,2011-05-06,Female,,2010-05-07,1,Saloon,Ash,TOYOTA,,,Car Classic,0
5650,ID_H04TNBR,2010-10-30,2011-10-29,Male,46.0,2010-10-30,1,,,nan,,,CarSafe,0
5651,ID_H05TCJ7,2010-11-01,2011-02-09,Male,42.0,2010-11-01,1,JEEP,Black,Hyundai,,,Car Classic,0
5652,ID_H096ZDR,2010-04-18,2011-04-17,Male,27.0,2010-04-18,1,Saloon,,TOYOTA,,,CarFlex,1
5653,ID_H09Z1UF,2010-01-23,2011-01-22,Male,41.0,2010-01-23,1,Saloon,,Mercedes,,,CarSafe,0
5654,ID_H0GZLMB,2010-07-18,2011-07-17,Male,,2010-07-18,1,Saloon,,Honda,,,CarSafe,0
5655,ID_H0L1KU4,2010-01-17,2011-01-16,Male,41.0,2010-01-17,2,Saloon,,TOYOTA,,,CarFlex,0
5656,ID_H0RX4KU,2010-07-12,2011-07-11,Male,40.0,2010-07-12,1,Saloon,,TOYOTA,,,CarSafe,1
5657,ID_H0T8T7K,2010-12-15,2011-12-14,Female,62.0,2010-12-15,1,JEEP,,TOYOTA,,,CarFlex,0
5658,ID_H0WQEGV,2010-08-20,2011-08-19,Male,,2010-08-20,1,,,nan,,,CarSafe,0
5659,ID_H10HH4W,2010-11-14,2011-11-13,Female,39.0,2010-11-14,1,,,nan,,,Car Classic,0
5660,ID_H10PGYT,2010-08-27,2011-08-26,Male,42.0,2010-08-27,1,,,nan,,,CarSafe,0
5661,ID_H12UGQX,2010-05-28,2011-05-27,Male,50.0,2010-05-28,1,Saloon,Black,TOYOTA,Esan West,Esan-West,Car Classic,0
5662,ID_H18N1U7,2010-02-19,2011-02-18,,,2010-02-19,1,,,TOYOTA,Victoria Island,Lagos,Car Classic,0
5663,ID_H1CX4Q5,2010-07-16,2011-07-15,Male,50.0,2010-07-16,2,,,nan,,,Car Classic,0
5664,ID_H1IQPB2,2010-06-14,2011-06-13,Male,43.0,2010-06-14,1,Saloon,,TOYOTA,Agege,Lagos,Car Classic,0
5665,ID_H1J04UI,2010-12-19,2011-12-18,Female,38.0,2010-12-19,1,JEEP,Black,TOYOTA,,,Car Classic,0
5666,ID_H1J1X47,2010-08-02,2011-07-06,Female,40.0,2010-08-02,1,Saloon,,TOYOTA,Benin,Edo,Car Classic,0
5667,ID_H1N7H0T,2010-01-11,2011-01-10,Female,39.0,2010-01-11,1,JEEP,,Lexus,Garki,Abuja,Car Classic,0
5668,ID_H1QD906,2010-12-25,2011-12-24,Male,40.0,2010-12-25,1,Saloon,,TOYOTA,,,CarSafe,0
5669,ID_H1RKUI7,2010-09-13,2011-03-13,Male,42.0,2010-09-13,1,,,nan,,,Car Classic,0
5670,ID_H1TI8WZ,2010-09-16,2010-12-31,,,2010-09-16,4,,,Lexus,Victoria Island,Lagos,Muuve,0
5671,ID_H1TWMRO,2010-05-15,2011-01-04,Male,37.0,2010-05-15,2,Saloon,Black,Kia,Surulere,Lagos,Car Classic,0
5672,ID_H1WYWS7,2010-04-26,2011-04-25,Male,46.0,2010-04-26,2,Bus,White,TOYOTA,Lagos Island,Lagos,CVTP,0
5673,ID_H1ZPL5J,2010-04-30,2011-04-29,Male,41.0,2010-04-30,1,JEEP,Black,Lexus,Dopemu,Lagos,Car Classic,0
5674,ID_H22E0Y4,2010-10-23,2011-04-22,Male,29.0,2010-10-23,1,Saloon,,TOYOTA,,,Car Classic,0
5675,ID_H26IAUO,2010-05-11,2011-05-10,Female,47.0,2010-05-11,1,JEEP,Black,TOYOTA,,,Car Classic,1
5676,ID_H290RBQ,2010-11-12,2011-11-11,Male,34.0,2010-11-12,1,Saloon,,TOYOTA,,,CarFlex,1
5677,ID_H2CAEWT,2010-08-28,2011-08-27,Female,38.0,2010-08-28,1,Saloon,Blue,TOYOTA,Surulere,Lagos,Car Classic,0
5678,ID_H2HDAM4,2010-10-03,2011-10-02,Female,34.0,2010-10-03,1,Saloon,Blue,TOYOTA,,,Car Classic,0
5679,ID_H2JYFHR,2010-07-30,2011-07-29,Male,28.0,2010-07-30,1,Saloon,,TOYOTA,,,Car Plus,1
5680,ID_H2JZP41,2010-02-06,2011-02-05,Female,40.0,2010-02-06,1,JEEP,Black,TOYOTA,Warri Central,Warri-Central,Car Classic,1
5681,ID_H2O2JL9,2010-02-16,2011-02-15,Female,50.0,2010-02-16,1,Saloon,,Volkswagen,Eti-Osa,Eti-Osa,CarSafe,0
5682,ID_H2RKYL7,2010-10-28,2011-10-27,Male,50.0,2010-10-28,1,JEEP,Black,Ford,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
5683,ID_H2U9BEI,2010-04-02,2011-04-01,Male,43.0,2010-04-02,1,JEEP,,Lexus,Abuja Municipal,Abuja-Municipal,Car Classic,0
5684,ID_H2WFMJP,2010-03-01,2011-03-01,Male,44.0,2010-03-01,1,Saloon,,TOYOTA,,,CarSafe,0
5685,ID_H33NCU9,2010-08-01,2011-07-31,Male,44.0,2010-08-01,1,Saloon,,TOYOTA,kumbotso,Benue,CarSafe,0
5686,ID_H35LQEK,2010-11-27,2011-10-17,Female,60.0,2010-11-27,1,JEEP,Silver,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
5687,ID_H37FNUP,2010-02-12,2011-02-11,Female,76.0,2010-02-12,1,Saloon,,Kia,Surulere,Lagos,Car Classic,0
5688,ID_H3FWV6R,2010-03-13,2011-03-12,Female,50.0,2010-03-13,1,Saloon,,TOYOTA,,,CarSafe,0
5689,ID_H3H93NU,2010-04-01,2011-03-31,Male,45.0,2010-04-01,1,Saloon,Blue,TOYOTA,Isolo,Benue,Car Classic,1
5690,ID_H3J7VI2,2010-06-27,2011-06-26,Female,38.0,2010-06-27,1,Saloon,Green,Honda,Obia/Akpor,Obia-Akpor,Car Plus,0
5691,ID_H3KLJ8Q,2010-09-17,2011-09-16,Male,44.0,2010-09-17,1,,,Mercedes,Victoria Island,Lagos,Car Classic,0
5692,ID_H3MMB91,2010-12-23,2011-12-22,Female,31.0,2010-12-23,1,,,nan,,,CarSafe,0
5693,ID_H3RUX4X,2010-05-31,2011-05-28,Male,36.0,2010-05-31,1,Saloon,Black,TOYOTA,,,Car Classic,0
5694,ID_H3UFXK7,2010-04-15,2011-04-14,Female,27.0,2010-04-15,1,Saloon,Blue,TOYOTA,,,Car Classic,1
5695,ID_H3WHY1M,2010-05-28,2011-01-30,Male,46.0,2010-05-28,3,Saloon,,Hyundai,Minna,Niger-State,Car Classic,0
5696,ID_H3XFLM0,2010-07-05,2010-12-31,,,2010-07-05,4,,,TOYOTA,Victoria Island,Lagos,Muuve,1
5697,ID_H42TGZ6,2010-02-08,2011-02-07,Male,50.0,2010-02-08,1,Saloon,,TOYOTA,Asa,Benue,CarSafe,0
5698,ID_H44EFDU,2010-01-04,2011-01-03,Male,40.0,2010-01-04,1,JEEP,Ash,Lexus,,,Car Classic,0
5699,ID_H45SNJO,2010-02-15,2011-02-14,Female,45.0,2010-02-15,1,JEEP,Black,TOYOTA,Lekki,Lagos,Car Classic,0
5700,ID_H487R9E,2010-07-29,2011-07-28,Female,41.0,2010-07-29,1,Saloon,Red,TOYOTA,,,Car Classic,0
5701,ID_H4BVM99,2010-08-20,2011-08-19,Female,57.0,2010-08-20,1,Saloon,,TOYOTA,,,CarSafe,0
5702,ID_H4DT4TM,2010-01-18,2011-01-17,Male,38.0,2010-01-18,1,JEEP,White,Mercedes,,,Car Classic,1
5703,ID_H4F1VPU,2010-09-18,2011-09-16,Male,30.0,2010-09-18,1,,,nan,,,CarSafe,0
5704,ID_H4G58ZB,2010-01-24,2011-01-23,Male,31.0,2010-01-24,1,Saloon,,TOYOTA,,,CarSafe,0
5705,ID_H4LLYYW,2010-09-26,2011-09-25,Male,31.0,2010-09-26,1,,,nan,,,CarSafe,0
